w1	w2	editsim
sağlama	zağlama	0.8571428571428572
sağlama	çağlama	0.8571428571428572
sağlamcı	sağlamlık	0.7777777777777778
sağlamlaştırma	çağdaşlaştırma	0.7857142857142857
sağlamlık	selamlık	0.7777777777777778
sağlayış	yalayış	0.75
sağlayış	çatlayış	0.75
sağlayış	çağlayık	0.75
sağlık	sağırlık	0.75
sağlık	sığlık	0.8333333333333334
sağlık	yağlık	0.8333333333333334
sağlıksızlık	yağışsızlık	0.75
sağnak	çağnak	0.8333333333333334
sağırlık	sığırcık	0.75
sağırlık	yağılık	0.75
sağırlık	zağarlık	0.75
sağırlık	çayırlık	0.75
sebzeci	sebzelik	0.75
sebzecilik	sebzelik	0.8
sebzecilik	sedyecilik	0.8
sebzecilik	seçmecilik	0.8
sebzelik	teyzelik	0.75
sebzevat	zerzevat	0.75
seccade	seccadeci	0.7777777777777778
seccadeci	seccadecilik	0.75
seciye	seviye	0.8333333333333334
sedefkar	sedefkâr	0.875
sedefotugiller	semizotugiller	0.7857142857142857
sedefçilik	sepetçilik	0.8
sedefçilik	yedekçilik	0.8
sedyecilik	seçmecilik	0.8
sefahat	semahat	0.8571428571428572
sefahat	seyahat	0.8571428571428572
sefalet	sefaret	0.8571428571428572
sefalet	sefâlet	0.8571428571428572
seferi	seferî	0.8333333333333334
sefillik	sefirlik	0.875
sefillik	sekilik	0.75
sefillik	sekizlik	0.75
sefillik	semizlik	0.75
sefillik	serinlik	0.75
sefillik	seyislik	0.75
sefillik	seçimlik	0.75
sefillik	sofilik	0.75
sefillik	tekillik	0.75
sefillik	vekillik	0.75
sefillik	yeşillik	0.75
sefine	sefire	0.8333333333333334
sefirlik	sekilik	0.75
sefirlik	sekizlik	0.75
sefirlik	semizlik	0.75
sefirlik	serinlik	0.75
sefirlik	severlik	0.75
sefirlik	seyislik	0.75
sefirlik	seçimlik	0.75
sefirlik	sofilik	0.75
sefirlik	vezirlik	0.75
sefirlik	şerirlik	0.75
sekans	sekant	0.8333333333333334
sekant	sekstant	0.75
sekendiz	selendi	0.75
sekendiz	serendi	0.75
sekileme	seklem	0.75
sekileme	sepileme	0.875
sekileme	sergileme	0.7777777777777778
sekileme	sezinleme	0.7777777777777778
sekileme	yenileme	0.75
sekileme	çekilme	0.75
sekilik	sekizlik	0.875
sekilik	semizlik	0.75
sekilik	sergilik	0.75
sekilik	serinlik	0.75
sekilik	servilik	0.75
sekilik	seslilik	0.75
sekilik	sesçilik	0.75
sekilik	seyislik	0.75
sekilik	seçimlik	0.75
sekilik	seçkinlik	0.7777777777777778
sekilik	sâkinlik	0.75
sekilik	tekillik	0.75
sekilik	tekçilik	0.75
sekilik	vekillik	0.75
sekilik	zekilik	0.8571428571428572
sekinci	seçkinci	0.875
sekincilik	sepicilik	0.8
sekincilik	sevicilik	0.8
sekincilik	seçicilik	0.8
sekincilik	seçkincilik	0.9090909090909091
sekincilik	çekicilik	0.8
sekincilik	şekilcilik	0.8
sekizgen	sekiztek	0.75
sekizli	sekizlik	0.875
sekizli	semizlik	0.75
sekizlik	sekiztek	0.75
sekizlik	semizlik	0.875
sekizlik	serinlik	0.75
sekizlik	sessizlik	0.7777777777777778
sekizlik	seyislik	0.75
sekizlik	seçimlik	0.75
sekizlik	seçkinlik	0.7777777777777778
sekizlik	sâkinlik	0.75
sekizlik	tekillik	0.75
sekizlik	temizlik	0.75
sekizlik	vekillik	0.75
sekizlik	zekilik	0.75
sekizlik	çeyizlik	0.75
seklem	seslem	0.8333333333333334
sekmen	seksen	0.8333333333333334
sekmen	seçmen	0.8333333333333334
sekmen	seğmen	0.8333333333333334
sekmen	çekmen	0.8333333333333334
sekreter	sekreterya	0.8
sekreterlik	sekreteryalık	0.7692307692307692
sekreterya	sekreteryalık	0.7692307692307692
seksapel	seksüel	0.75
seksek	seksen	0.8333333333333334
seksen	sensen	0.8333333333333334
seksiyon	seleksiyon	0.8
seksiyon	versiyon	0.75
seksolog	seksoloji	0.7777777777777778
seksolog	teknolog	0.75
seksoloji	teknoloji	0.7777777777777778
sektör	selektör	0.75
sektör	vektör	0.8333333333333334
sekülarist	sekülarizm	0.8
sekülarizm	sekülerizm	0.9
seküler	sirküler	0.75
selamet	selaset	0.8571428571428572
selamlama	selamlaşma	0.9
selamlama	uslamlama	0.7777777777777778
selamlık	selâmlık	0.875
selamlık	silahlık	0.75
selamlık	slavlık	0.75
selamlık	solaklık	0.75
selanik	semantik	0.75
selatin	selâtin	0.8571428571428572
selatin	telatin	0.8571428571428572
selcik	telcik	0.8333333333333334
seleklik	sepetlik	0.75
seleklik	severlik	0.75
seleklik	seyreklik	0.7777777777777778
seleklik	siliklik	0.75
seleklik	sineklik	0.75
seleklik	yemeklik	0.75
seleklik	ödleklik	0.75
selendi	serendi	0.8571428571428572
selika	silika	0.8333333333333334
selinti	serpinti	0.75
selinti	silinti	0.8571428571428572
selinti	silkinti	0.75
selobant	selofan	0.75
selâmlık	silâhlık	0.75
selçuk	selçuki	0.8571428571428572
selçuk	selçuklu	0.75
selçuki	selçuklu	0.75
selülit	selüloit	0.875
selüloit	selüloz	0.75
selüloz	selülöz	0.8571428571428572
semahane	semahat	0.75
semahat	seyahat	0.8571428571428572
semantik	semitik	0.75
semaver	seryaver	0.75
sembolist	sembolizm	0.7777777777777778
semender	seminer	0.75
semercilik	seçmecilik	0.8
semercilik	şekercilik	0.8
semerkand	semerkant	0.8888888888888888
semirme	sezdirme	0.75
semirme	seğirme	0.8571428571428572
semirme	seğirtme	0.75
semitik	semitizm	0.75
semitik	semiyotik	0.7777777777777778
semitik	semizlik	0.75
semiyolog	semiyoloji	0.8
semizlik	serinlik	0.75
semizlik	sessizlik	0.7777777777777778
semizlik	seyislik	0.75
semizlik	seçimlik	0.75
semizlik	temizlik	0.875
semizlik	yemişlik	0.75
semizlik	zeminlik	0.75
semizlik	çeyizlik	0.75
semizot	semizotu	0.875
senarist	sinarit	0.75
senaryo	senaryocu	0.7777777777777778
senaryocu	senaryoculuk	0.75
senate	senato	0.8333333333333334
senatörlük	senyörlük	0.8
sendik	sendika	0.8571428571428572
sendika	sendikacı	0.7777777777777778
sendikacı	sendikacılık	0.75
sendikacılık	sendikalılık	0.9166666666666666
sendikacılık	vesikacılık	0.75
sendikalist	sendikalizm	0.8181818181818181
senegal	senegalli	0.7777777777777778
senfoni	senkroni	0.75
senkretizm	senkronizm	0.8
senkroni	senkronizm	0.8
sensitometre	tansiyometre	0.75
sensör	senyör	0.8333333333333334
sepetlik	sepetçi	0.75
sepetlik	sepetçik	0.875
sepetlik	sepetçilik	0.8
sepetlik	sertlik	0.75
sepetlik	severlik	0.75
sepetlik	siperlik	0.75
sepetlik	tepelik	0.75
sepetçi	sepetçik	0.875
sepetçik	sepetçilik	0.8
sepici	serpici	0.8571428571428572
sepici	sevici	0.8333333333333334
sepicilik	sevicilik	0.8888888888888888
sepicilik	sezgicilik	0.8
sepicilik	seçicilik	0.8888888888888888
sepicilik	vericilik	0.7777777777777778
sepicilik	çekicilik	0.7777777777777778
sepileme	sergileme	0.7777777777777778
sepileme	sezinleme	0.7777777777777778
sepileme	yenileme	0.75
seracı	sıracı	0.8333333333333334
seracılık	sobacılık	0.7777777777777778
seracılık	stoacılık	0.7777777777777778
seracılık	sıracılık	0.8888888888888888
seracılık	sıvacılık	0.7777777777777778
seracılık	şıracılık	0.7777777777777778
seramik	seramikçi	0.7777777777777778
seramikçi	seramikçilik	0.75
seramikçilik	tedarikçilik	0.75
seramikçilik	terlikçilik	0.75
serbesti	serbestlik	0.8
serbesti	serbestî	0.875
serbestlik	sermestlik	0.9
serdengeçti	serdengeçtilik	0.7857142857142857
serdümen	serüven	0.75
serdümen	spodümen	0.75
serenat	serencam	0.75
sergici	sergievi	0.75
sergici	sergilik	0.75
sergici	serpici	0.8571428571428572
sergici	sezgici	0.8571428571428572
sergici	vergici	0.8571428571428572
sergici	yergici	0.8571428571428572
sergici	çergici	0.8571428571428572
sergilik	serinlik	0.75
sergilik	sertlik	0.75
sergilik	servilik	0.875
sergilik	seslilik	0.75
sergilik	sesçilik	0.75
sergilik	sevgili	0.75
sergilik	terzilik	0.75
sergilik	çengilik	0.75
sergilik	çerçilik	0.75
sergüzeşt	sergüzeştçi	0.8181818181818181
serinlik	sertlik	0.75
serinlik	servilik	0.75
serinlik	seyislik	0.75
serinlik	seçimlik	0.75
serinlik	seçkinlik	0.7777777777777778
serinlik	sinlik	0.75
serinlik	sâkinlik	0.75
serinlik	yeğinlik	0.75
serinlik	zeminlik	0.75
serinlik	çetinlik	0.75
serinlik	şeriklik	0.75
serinlik	şerirlik	0.75
serinlik	şirinlik	0.75
serkeşlik	sersemlik	0.7777777777777778
serkeşlik	sesteşlik	0.7777777777777778
serkeşlik	sirkelik	0.7777777777777778
sermaye	sermayeci	0.7777777777777778
sermaye	özsermaye	0.7777777777777778
sermuharrir	sermuharrirlik	0.7857142857142857
sermürettip	sermürettiplik	0.7857142857142857
serpantin	serpinti	0.7777777777777778
serpici	serpinti	0.75
serpinti	verinti	0.75
sersemlik	serserilik	0.8
sertabip	sertap	0.75
sertlik	servilik	0.75
server	servet	0.8333333333333334
server	seryaver	0.75
servigiller	serçegiller	0.8181818181818181
servilik	seslilik	0.75
servilik	sesçilik	0.75
servilik	terzilik	0.75
servilik	çerçilik	0.75
servis	servisçi	0.75
seryum	sezyum	0.8333333333333334
sesbilim	sesbirim	0.875
sesbilim	seselim	0.75
sesbilim	seslilik	0.75
sesbilim	sesçilik	0.75
sesbilim	yerbilim	0.75
seselim	sesletim	0.75
seslem	seslenme	0.75
seslem	sesletim	0.75
seslendirici	seslendiricilik	0.8
seslendirici	seslendirme	0.75
seslendirici	sözlendirici	0.8333333333333334
seslendirici	yönlendirici	0.75
seslendiricilik	sözlendiricilik	0.8666666666666667
seslendirme	ödevlendirme	0.75
seslenme	sözlenme	0.75
seslenme	süsleme	0.75
seslik	seslikçi	0.75
seslik	seslilik	0.75
seslik	sesçilik	0.75
seslik	seyislik	0.75
seslikçi	terlikçi	0.75
seslilik	sessizlik	0.7777777777777778
seslilik	sesçilik	0.875
seslilik	sililik	0.75
seslilik	süflilik	0.75
seslilik	testilik	0.75
seslilik	velilik	0.75
sessizlik	sesçilik	0.7777777777777778
sessizlik	yersizlik	0.7777777777777778
sesyayar	sesyazar	0.875
sesçilik	seçiliş	0.75
sesçilik	seçimlik	0.75
sesçilik	tekçilik	0.75
sesçilik	testilik	0.75
sesçilik	çerçilik	0.75
severlik	siperlik	0.75
severlik	sürerlik	0.75
severlik	yaverlik	0.75
severlik	yeterlik	0.75
severlik	yâverlik	0.75
severlik	özseverlik	0.8
severlik	şekerlik	0.75
sevicilik	sevimlilik	0.8
sevicilik	sezgicilik	0.8
sevicilik	seçicilik	0.8888888888888888
sevicilik	vericilik	0.7777777777777778
sevicilik	çekicilik	0.7777777777777778
sevicilik	çivicilik	0.7777777777777778
sevimlilik	sevimsizlik	0.8181818181818181
sevimlilik	verimlilik	0.8
sevimsizlik	seviyesizlik	0.8333333333333334
sevimsizlik	verimsizlik	0.8181818181818181
sevinme	sevişme	0.8571428571428572
sevinme	çevrinme	0.75
seviyesizlik	terbiyesizlik	0.7692307692307692
sevkiyat	sevkıyat	0.875
sevkiyat	tevkifat	0.75
seydiler	yediler	0.75
seyhan	seyran	0.8333333333333334
seyislik	seçimlik	0.75
seyislik	çeyizlik	0.75
seyranlık	şeytanlık	0.7777777777777778
seyreklik	seyreltiklik	0.75
seyreklik	zeyreklik	0.8888888888888888
seyreltici	seyreltiklik	0.75
seyreltme	seyretme	0.8888888888888888
sezdiri	sezdirme	0.75
sezdirme	seğirme	0.75
sezdirme	sindirme	0.75
sezdirme	yedirme	0.75
sezdirme	yeldirme	0.75
sezgicilik	seçicilik	0.8
sezgicilik	vergicilik	0.8
sezgicilik	çergicilik	0.8
seçicilik	seçimlik	0.7777777777777778
seçicilik	seçkincilik	0.8181818181818181
seçicilik	seçmecilik	0.8
seçicilik	vericilik	0.7777777777777778
seçicilik	çekicilik	0.7777777777777778
seçiliş	seçimlik	0.75
seçimlik	seçkinlik	0.7777777777777778
seçimlik	yetimlik	0.75
seçkinci	seçkinlik	0.7777777777777778
seçkincilik	seçkinlik	0.8181818181818181
seçkinleşme	yetkinleşme	0.8181818181818181
seçkinlik	seçmenlik	0.7777777777777778
seçkinlik	sâkinlik	0.7777777777777778
seçkinlik	tepkinlik	0.7777777777777778
seçkinlik	yetkinlik	0.7777777777777778
seçmecilik	seçmenlik	0.8
seçmecilik	silmecilik	0.8
seçmen	seğmen	0.8333333333333334
seçmenlik	teğmenlik	0.7777777777777778
seğirme	seğirtme	0.875
seğmen	teğmen	0.8333333333333334
seğmen	üsteğmen	0.75
sibakusiyak	siyakusibak	0.8181818181818181
sidiklik	siliklik	0.875
sidiklik	sililik	0.75
sidiklik	sineklik	0.75
sidiklik	yitiklik	0.75
sidikyolu	sidikzoru	0.7777777777777778
sigala	sigara	0.8333333333333334
sigara	sigaracı	0.75
sigara	sinara	0.8333333333333334
sigaracı	sigaralık	0.7777777777777778
sigaracı	sigortacı	0.7777777777777778
sigorta	sigortacı	0.7777777777777778
sigorta	sigortalı	0.7777777777777778
sigortacı	sigortacılık	0.75
sigortacı	sigortalı	0.8888888888888888
sigortacı	sigortasız	0.8
sigortacılık	sigortalı	0.75
sigortalı	sigortasız	0.8
silahhane	ıslahhane	0.7777777777777778
silahlanma	silahsızlanma	0.7692307692307692
silahlık	silahçı	0.75
silahlık	silâhlık	0.875
silahlık	siyahlık	0.875
silahlık	slavlık	0.75
silahlık	solaklık	0.75
silahtar	silahşor	0.75
silahçı	silâhçı	0.8571428571428572
silgeç	silgiç	0.8333333333333334
silika	silikat	0.8571428571428572
silikatlaşma	sülfatlaşma	0.75
siliklik	sililik	0.875
siliklik	sineklik	0.75
siliklik	yitiklik	0.75
silikon	silikoz	0.8571428571428572
sililik	sinsilik	0.75
sililik	sivrilik	0.75
sililik	süflilik	0.75
sililik	tilkilik	0.75
silindir	silindiraj	0.8
silindir	silinti	0.75
silindir	çilingir	0.75
silinti	silkinti	0.875
silkeleme	simgeleme	0.7777777777777778
silmecilik	simgecilik	0.8
silmecilik	sirkecilik	0.8
silmecilik	süslemecilik	0.75
silmecilik	çilecilik	0.8
silmecilik	çizmecilik	0.8
siluet	silüet	0.8333333333333334
silvan	silvanit	0.75
silvan	silvin	0.8333333333333334
silâhlık	silâhçı	0.75
silâhlık	siyahlık	0.75
simgecilik	sirkecilik	0.8
simgecilik	sömürgecilik	0.75
simulatör	simülatör	0.8888888888888888
simülasyon	sirkülasyon	0.8181818181818181
simülasyon	stimülasyon	0.9090909090909091
sincan	sincap	0.8333333333333334
sincan	sıncan	0.8333333333333334
sincik	sinlik	0.8333333333333334
sindirim	sindirme	0.75
sindirme	sinirce	0.75
sindirme	sündürme	0.75
sinekağırlık	sinemacılık	0.75
sinekler	sineklik	0.75
sineklik	sinekçil	0.75
sineklik	sinlik	0.75
sineklik	sinsilik	0.75
sineklik	siperlik	0.75
sineklik	çiçeklik	0.75
sinekoloji	sinoloji	0.8
sinema	sinemacı	0.75
sinema	sinerama	0.75
sinematek	sinematik	0.8888888888888888
sinematograf	sinematografi	0.9230769230769231
sinerama	sineroman	0.7777777777777778
singapore	singapur	0.7777777777777778
singapur	singapurlu	0.8
sinirbilim	sinirbilimi	0.9090909090909091
sinirbilim	sinirlilik	0.8
sinizm	siyonizm	0.75
sinlik	sinsilik	0.75
sinlik	sâkinlik	0.75
sinolog	sinoloji	0.75
sinolog	sismolog	0.75
sinoloji	sismoloji	0.7777777777777778
sinoloji	sitoloji	0.875
sinoloji	tipoloji	0.75
sinoloji	viroloji	0.75
sinoloji	önoloji	0.75
sinonim	siyonizm	0.75
sinsilik	sivrilik	0.75
sinsilik	sunilik	0.75
sinsilik	sünnilik	0.75
sinyalizasyon	sosyalizasyon	0.8461538461538461
sinyor	sinyora	0.8571428571428572
sinüzit	sinüzoit	0.875
sipariş	siparişçi	0.7777777777777778
siperlik	spikerlik	0.7777777777777778
siperlik	sürerlik	0.75
siperlik	çizerlik	0.75
sirkeci	sirkelik	0.75
sirkecilik	sirkelik	0.8
sirkelik	sürmelik	0.75
sirkelik	çirkeflik	0.7777777777777778
sirkülasyon	spekülasyon	0.8181818181818181
sismolog	sismoloji	0.7777777777777778
sismolog	sosyolog	0.75
sismoloji	sitoloji	0.7777777777777778
sismoloji	sosyoloji	0.7777777777777778
sistem	sistemci	0.75
sistemcilik	süslemecilik	0.75
sistire	sistireci	0.7777777777777778
sitoloji	tipoloji	0.75
sitoloji	totoloji	0.75
sitoloji	viroloji	0.75
sivilce	sivrilme	0.75
sivrice	sivrilme	0.75
sivrilik	sivrilme	0.75
sivrilik	süvarilik	0.7777777777777778
siyanür	siyanürik	0.7777777777777778
siyasa	siyasi	0.8333333333333334
siyaset	siyasetçi	0.7777777777777778
siyasetçi	siyasetçilik	0.75
siyasetçi	ziyaretçi	0.7777777777777778
siyenit	siyonist	0.75
siyonist	siyonizm	0.75
slalom	slalomcu	0.75
slavist	slavistik	0.7777777777777778
slavlık	solaklık	0.75
slogan	slogancı	0.75
slogancı	soğancı	0.75
slogancılık	soğancılık	0.8181818181818181
slovak	slovakya	0.75
slovak	slovakça	0.75
slovakya	slovakyalı	0.8
slovakya	slovakça	0.875
slovakya	slovenya	0.75
slovakyalı	slovenyalı	0.8
sloven	slovence	0.75
sloven	slovenya	0.75
slovence	slovenya	0.75
slovenya	slovenyalı	0.8
sobacılık	soğancılık	0.8
sobacılık	stoacılık	0.7777777777777778
sobacılık	sıracılık	0.7777777777777778
sobacılık	sıvacılık	0.7777777777777778
sobacılık	çorbacılık	0.8
sofilik	süflilik	0.75
sofist	solist	0.8333333333333334
sofuluk	solculuk	0.75
sofuluk	solukluk	0.75
sofuluk	soyluluk	0.75
sofuluk	soğukluk	0.75
sokucu	soyucu	0.8333333333333334
sokulganlık	soğurganlık	0.8181818181818181
sokulganlık	sıkılganlık	0.8181818181818181
solaklık	solaçık	0.75
solaklık	solukluk	0.75
solaklık	susaklık	0.75
solaklık	sıcaklık	0.75
solaklık	çolaklık	0.875
solaklık	çoraklık	0.75
solculuk	soloculuk	0.8888888888888888
solculuk	solukluk	0.75
solculuk	soyluluk	0.75
solculuk	sporculuk	0.7777777777777778
solculuk	suculuk	0.75
solculuk	sululuk	0.75
solculuk	yolculuk	0.875
solculuk	çulculuk	0.75
solidarist	solidarizm	0.8
solistlik	sosyalistlik	0.75
soloculuk	yolculuk	0.7777777777777778
solucan	soluğan	0.8571428571428572
solukluk	soyluluk	0.75
solukluk	soğukluk	0.875
solukluk	sululuk	0.75
solukluk	çocukluk	0.75
soluksuzluk	sonuçsuzluk	0.8181818181818181
soluksuzluk	sorumsuzluk	0.8181818181818181
solusyon	solüsyon	0.875
somaki	somali	0.8333333333333334
somali	somalia	0.8571428571428572
somali	somalili	0.75
somalia	somalili	0.75
somurtkanlık	soğurganlık	0.75
sondaj	sondajcı	0.75
sondalama	sondalamacı	0.8181818181818181
sondalama	sonuçlama	0.7777777777777778
sondalamacı	sondalamacılık	0.7857142857142857
sonrasızlık	spermasızlık	0.75
sonsuzluk	sonuçsuzluk	0.8181818181818181
sonsuzluk	soysuzluk	0.8888888888888888
sonsuzluk	susuzluk	0.7777777777777778
sonsuzluk	suçsuzluk	0.7777777777777778
sonsuzluk	yoksuzluk	0.7777777777777778
sonsuzluk	yolsuzluk	0.7777777777777778
sonsuzluk	yomsuzluk	0.7777777777777778
sonuncu	soyguncu	0.75
sonunculuk	soygunculuk	0.8181818181818181
sonunculuk	sunuculuk	0.8
sonurgu	sonurtu	0.8571428571428572
sonuçlama	sonuçlanma	0.9
sonuçlama	soyutlama	0.7777777777777778
sonuçlama	soğuklama	0.7777777777777778
sonuçlama	suçlama	0.7777777777777778
sonuçlandırma	sonuçlanma	0.7692307692307692
sonuçlandırma	sınıflandırma	0.7692307692307692
sonuçsuzluk	sorumsuzluk	0.8181818181818181
sonuçsuzluk	suçsuzluk	0.8181818181818181
sorgun	sorguç	0.8333333333333334
sorgun	soygun	0.8333333333333334
soricidae	strigidae	0.7777777777777778
sormuk	soymuk	0.8333333333333334
sorumluluk	sorumsuzluk	0.8181818181818181
sorumluluk	zorunluluk	0.8
soruşturma	soruşturmacı	0.8333333333333334
soruşturma	yoğuşturma	0.8
soruşturmacı	soruşturmacılık	0.8
sosyalist	sosyalistlik	0.75
sosyalist	sosyalizm	0.7777777777777778
sosyalistlik	sosyallik	0.75
sosyalleşme	sosyalleştirme	0.7857142857142857
sosyolog	sosyoloji	0.7777777777777778
sosyoloji	sosyolojizm	0.8181818181818181
soyağacı	sütağacı	0.75
soyağacı	çayağacı	0.75
soydaşlık	sırdaşlık	0.7777777777777778
soydaşlık	yoldaşlık	0.7777777777777778
soygun	soyguncu	0.75
soyguncu	soyucu	0.75
soyguncu	soyuntu	0.75
soykırım	soykırımı	0.8888888888888888
soyluluk	soysuzluk	0.7777777777777778
soyluluk	sululuk	0.75
soyluluk	suçluluk	0.75
soyluluk	topluluk	0.75
soysuzluk	susuzluk	0.7777777777777778
soysuzluk	suçsuzluk	0.7777777777777778
soysuzluk	yoksuzluk	0.7777777777777778
soysuzluk	yolsuzluk	0.7777777777777778
soysuzluk	yomsuzluk	0.7777777777777778
soyutlama	soğuklama	0.7777777777777778
soyutçuluk	suyukçuluk	0.8
soğancı	soğancık	0.875
soğancık	soğancılık	0.8
soğukkanlılık	sıcakkanlılık	0.7692307692307692
soğukluk	yoğunluk	0.75
soğukluk	çocukluk	0.75
soğukluk	çoğulluk	0.75
soğukluk	çoğunluk	0.75
soğurma	soğutmaç	0.75
soğurucu	soğuruş	0.75
soğurucu	soğutucu	0.875
soğutkan	soğutmaç	0.75
sparta	ısparta	0.8571428571428572
spatula	ıspatula	0.875
spektroskop	spektroskopi	0.9166666666666666
spekülasyon	spekülâsyon	0.9090909090909091
spekülatif	spekülatör	0.8
spesiyalist	spesiyalite	0.8181818181818181
spiral	spiril	0.8333333333333334
spiritüalist	spiritüalizm	0.8333333333333334
spodümen	sportmen	0.75
sporculuk	spotçuluk	0.7777777777777778
spotçuluk	stokçuluk	0.7777777777777778
sprint	sprinter	0.75
stabilizasyon	sterilizasyon	0.8461538461538461
stabilizasyon	stilizasyon	0.8461538461538461
stagflasyon	stagnasyon	0.8181818181818181
stalagmit	stalaktit	0.7777777777777778
standartlaşma	standartlaştırma	0.8125
statolit	statosist	0.7777777777777778
stearik	stearin	0.8571428571428572
stenograf	stenografi	0.9
stenografi	stereografi	0.8181818181818181
